,event,date,fighter_1,fighter_2,result,method,round,time
2610,UFC 242: Khabib vs. Poirier,2019-09-07,Don Madge,Fares Ziam,win,U-DEC,3,5:00
2611,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Zhang Weili,Jessica Andrade,win,KO/TKO,1,0:42
2612,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Li Jingliang,Elizeu Zaleski dos Santos,win,KO/TKO,3,4:51
2613,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Kai Kara-France,Mark De La Rosa,win,U-DEC,3,5:00
2614,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Song Kenan,Derrick Krantz,win,U-DEC,3,5:00
2615,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Mizuki,Wu Yanan,win,S-DEC,3,5:00
2616,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Anthony Hernandez,JunYong Park,win,SUB,2,4:39
2617,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Sumudaerji,Andre Soukhamthath,win,U-DEC,3,5:00
2618,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Da Woon Jung,Khadis Ibragimov,win,SUB,3,1:59
2619,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Damir Ismagulov,Thiago Moises,win,U-DEC,3,5:00
2620,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Alatengheili,Batgerel Danaa,win,U-DEC,3,5:00
2621,UFC Fight Night: Andrade vs. Zhang,2019-08-31,Karol Rosa,Lara Procopio,win,S-DEC,3,5:00
2622,UFC 241: Cormier vs. Miocic 2,2019-08-17,Stipe Miocic,Daniel Cormier,win,KO/TKO,4,4:09
2623,UFC 241: Cormier vs. Miocic 2,2019-08-17,Nate Diaz,Anthony Pettis,win,U-DEC,3,5:00
2624,UFC 241: Cormier vs. Miocic 2,2019-08-17,Paulo Costa,Yoel Romero,win,U-DEC,3,5:00
2625,UFC 241: Cormier vs. Miocic 2,2019-08-17,Sodiq Yusuff,Gabriel Benitez,win,KO/TKO,1,4:14
2626,UFC 241: Cormier vs. Miocic 2,2019-08-17,Derek Brunson,Ian Heinisch,win,U-DEC,3,5:00
2627,UFC 241: Cormier vs. Miocic 2,2019-08-17,Khama Worthy,Devonte Smith,win,KO/TKO,1,4:15
2628,UFC 241: Cormier vs. Miocic 2,2019-08-17,Cory Sandhagen,Raphael Assuncao,win,U-DEC,3,5:00
2629,UFC 241: Cormier vs. Miocic 2,2019-08-17,Drakkar Klose,Christos Giagos,win,U-DEC,3,5:00
2630,UFC 241: Cormier vs. Miocic 2,2019-08-17,Casey Kenney,Manny Bermudez,win,U-DEC,3,5:00
2631,UFC 241: Cormier vs. Miocic 2,2019-08-17,Hannah Cifers,Jodie Esquibel,win,U-DEC,3,5:00
2632,UFC 241: Cormier vs. Miocic 2,2019-08-17,Kyung Ho Kang,Brandon Davis,win,S-DEC,3,5:00
2633,UFC 241: Cormier vs. Miocic 2,2019-08-17,Sabina Mazo,Shana Dobson,win,U-DEC,3,5:00
2634,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Valentina Shevchenko,Liz Carmouche,win,U-DEC,5,5:00
2635,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Vicente Luque,Mike Perry,win,S-DEC,3,5:00
2636,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Eduardo Garagorri,Humberto Bandenay,win,U-DEC,3,5:00
2637,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Volkan Oezdemir,Ilir Latifi,win,KO/TKO,2,4:31
2638,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Rodolfo Vieira,Oskar Piechota,win,SUB,2,4:26
2639,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Enrique Barzola,Bobby Moffett,win,S-DEC,3,5:00
2640,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Gilbert Burns,Aleksei Kunchenko,win,U-DEC,3,5:00
2641,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Ciryl Gane,Raphael Pessoa,win,SUB,1,4:12
2642,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Marina Rodriguez,Tecia Pennington,win,U-DEC,3,5:00
2643,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Rogerio Bontorin,Raulian Paiva,win,KO/TKO,1,2:56
2644,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Chris Gutierrez,Geraldo de Freitas,win,S-DEC,3,5:00
2645,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Alex Da Silva,Kazula Vargas,win,U-DEC,3,5:00
2646,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,Veronica Hardy,Polyana Viana,win,SUB,1,1:09
2647,UFC Fight Night: Covington vs. Lawler,2019-08-03,Colby Covington,Robbie Lawler,win,U-DEC,5,5:00
2648,UFC Fight Night: Covington vs. Lawler,2019-08-03,Jim Miller,Clay Guida,win,SUB,1,0:58
2649,UFC Fight Night: Covington vs. Lawler,2019-08-03,Nasrat Haqparast,Joaquim Silva,win,KO/TKO,2,0:36
2650,UFC Fight Night: Covington vs. Lawler,2019-08-03,Gerald Meerschaert,Trevin Giles,win,SUB,3,1:49
2651,UFC Fight Night: Covington vs. Lawler,2019-08-03,Scott Holtzman,Dong Hyun Ma,win,KO/TKO,2,5:00
2652,UFC Fight Night: Covington vs. Lawler,2019-08-03,Kennedy Nzechukwu,Darko Stosic,win,U-DEC,3,5:00
2653,UFC Fight Night: Covington vs. Lawler,2019-08-03,Mickey Gall,Salim Touahri,win,U-DEC,3,5:00
2654,UFC Fight Night: Covington vs. Lawler,2019-08-03,Antonina Shevchenko,Lucie Pudilova,win,SUB,2,1:20
2655,UFC Fight Night: Covington vs. Lawler,2019-08-03,Matt Schnell,Jordan Espinosa,win,SUB,1,1:23
2656,UFC Fight Night: Covington vs. Lawler,2019-08-03,Lauren Murphy,Mara Romero Borella,win,KO/TKO,3,1:46
2657,UFC Fight Night: Covington vs. Lawler,2019-08-03,Claudio Silva,Cole Williams,win,SUB,1,2:35
2658,UFC Fight Night: Covington vs. Lawler,2019-08-03,Miranda Granger,Hannah Goldy,win,U-DEC,3,5:00
2659,UFC 240: Holloway vs. Edgar,2019-07-27,Max Holloway,Frankie Edgar,win,U-DEC,5,5:00
2660,UFC 240: Holloway vs. Edgar,2019-07-27,Cristiane Justino,Felicia Spencer,win,U-DEC,3,5:00
2661,UFC 240: Holloway vs. Edgar,2019-07-27,Geoff Neal,Niko Price,win,KO/TKO,2,2:39
2662,UFC 240: Holloway vs. Edgar,2019-07-27,Arman Tsarukyan,Olivier Aubin-Mercier,win,U-DEC,3,5:00
2663,UFC 240: Holloway vs. Edgar,2019-07-27,Krzysztof Jotko,Marc-Andre Barriault,win,S-DEC,3,5:00
2664,UFC 240: Holloway vs. Edgar,2019-07-27,Viviane Araujo,Alexis Davis,win,U-DEC,3,5:00
2665,UFC 240: Holloway vs. Edgar,2019-07-27,Hakeem Dawodu,Yoshinori Horie,win,KO/TKO,3,4:09
2666,UFC 240: Holloway vs. Edgar,2019-07-27,Gavin Tucker,SeungWoo Choi,win,SUB,3,3:17
2667,UFC 240: Holloway vs. Edgar,2019-07-27,Deiveson Figueiredo,Alexandre Pantoja,win,U-DEC,3,5:00
2668,UFC 240: Holloway vs. Edgar,2019-07-27,Gillian Robertson,Sarah Frota,win,KO/TKO,2,4:13
2669,UFC 240: Holloway vs. Edgar,2019-07-27,Erik Koch,Kyle Stewart,win,U-DEC,3,5:00
2670,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Leon Edwards,Rafael Dos Anjos,win,U-DEC,5,5:00
2671,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Walt Harris,Aleksei Oleinik,win,KO/TKO,1,0:12
2672,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Greg Hardy,Juan Adams,win,KO/TKO,1,0:45
2673,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Dan Hooker,James Vick,win,KO/TKO,1,2:33
2674,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Alexander Hernandez,Francisco Trinaldo,win,U-DEC,3,5:00
2675,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Andrei Arlovski,Ben Rothwell,win,U-DEC,3,5:00
2676,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Alex Caceres,Steven Peterson,win,U-DEC,3,5:00
2677,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Raquel Pennington,Irene Aldana,win,S-DEC,3,5:00
2678,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Klidson Abreu,Sam Alvey,win,U-DEC,3,5:00
2679,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Jennifer Maia,Roxanne Modafferi,win,U-DEC,3,5:00
2680,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Ray Borg,Gabriel Silva,win,U-DEC,3,5:00
2681,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Mario Bautista,Jin Soo Son,win,U-DEC,3,5:00
2682,UFC Fight Night: Dos Anjos vs. Edwards,2019-07-20,Felipe Colares,Domingo Pilarte,win,S-DEC,3,5:00
2683,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Germaine de Randamie,Aspen Ladd,win,KO/TKO,1,0:16
2684,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Urijah Faber,Ricky Simon,win,KO/TKO,1,0:46
2685,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Josh Emmett,Mirsad Bektic,win,KO/TKO,1,4:25
2686,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Karl Roberson,Wellington Turman,win,S-DEC,3,5:00
2687,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Marvin Vettori,Cezar Ferreira,win,U-DEC,3,5:00
2688,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Mike Rodriguez,John Allan,nc,Overturned,3,5:00
2689,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Andre Fili,Sheymon Moraes,win,KO/TKO,1,3:07
2690,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Julianna Pena,Nicco Montano,win,U-DEC,3,5:00
2691,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Ryan Hall,Darren Elkins,win,U-DEC,3,5:00
2692,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Jonathan Martinez,Pingyuan Liu,win,KO/TKO,3,3:54
2693,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Brianna Fortino,Livinha Souza,win,U-DEC,3,5:00
2694,UFC Fight Night: De Randamie vs. Ladd,2019-07-13,Benito Lopez,Vince Morales,win,U-DEC,3,5:00
2695,UFC 239: Jones vs. Santos,2019-07-06,Jon Jones,Thiago Santos,win,S-DEC,5,5:00
2696,UFC 239: Jones vs. Santos,2019-07-06,Amanda Nunes,Holly Holm,win,KO/TKO,1,4:10
2697,UFC 239: Jones vs. Santos,2019-07-06,Jorge Masvidal,Ben Askren,win,KO/TKO,1,0:05
2698,UFC 239: Jones vs. Santos,2019-07-06,Jan Blachowicz,Luke Rockhold,win,KO/TKO,2,1:39
2699,UFC 239: Jones vs. Santos,2019-07-06,Michael Chiesa,Diego Sanchez,win,U-DEC,3,5:00
2700,UFC 239: Jones vs. Santos,2019-07-06,Arnold Allen,Gilbert Melendez,win,U-DEC,3,5:00
2701,UFC 239: Jones vs. Santos,2019-07-06,Marlon Vera,Nohelin Hernandez,win,SUB,2,3:25
2702,UFC 239: Jones vs. Santos,2019-07-06,Claudia Gadelha,Randa Markos,win,U-DEC,3,5:00
2703,UFC 239: Jones vs. Santos,2019-07-06,Song Yadong,Alejandro Perez,win,KO/TKO,1,2:04
2704,UFC 239: Jones vs. Santos,2019-07-06,Edmen Shahbazyan,Jack Marshman,win,SUB,1,1:12
2705,UFC 239: Jones vs. Santos,2019-07-06,Chance Rencountre,Ismail Naurdiev,win,U-DEC,3,5:00
2706,UFC 239: Jones vs. Santos,2019-07-06,Julia Avila,Pannie Kianzad,win,U-DEC,3,5:00
2707,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Francis Ngannou,Junior Dos Santos,win,KO/TKO,1,1:11
2708,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Joseph Benavidez,Jussier Formiga,win,KO/TKO,2,4:47
2709,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Demian Maia,Anthony Rocco Martin,win,M-DEC,3,5:00
2710,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Vinc Pichel,Roosevelt Roberts,win,U-DEC,3,5:00
2711,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Drew Dober,Marco Polo Reyes,win,KO/TKO,1,1:07
2712,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Alonzo Menifield,Paul Craig,win,KO/TKO,1,3:19
2713,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Ricardo Ramos,Journey Newson,win,U-DEC,3,5:00
2714,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Eryk Anders,Vinicius Moreira,win,KO/TKO,1,1:18
2715,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Jared Gordon,Dan Moret,win,U-DEC,3,5:00
2716,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Dalcha Lungiambula,Dequan Townsend,win,KO/TKO,3,0:42
2717,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Amanda Ribas,Emily Whitmire,win,SUB,2,2:10
2718,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Maurice Greene,Junior Albini,win,KO/TKO,1,3:38
2719,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Chan Sung Jung,Renato Moicano,win,KO/TKO,1,0:58
2720,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Randy Brown,Bryan Barberena,win,KO/TKO,3,2:54
2721,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Andre Ewell,Anderson Dos Santos,win,U-DEC,3,5:00
2722,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Andrea Lee,Montana De La Rosa,win,U-DEC,3,5:00
2723,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Kevin Holland,Alessio Di Chirico,win,U-DEC,3,5:00
2724,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Dan Ige,Kevin Aguilar,win,U-DEC,3,5:00
2725,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Ashley Yoder,Syuri Kondo,win,U-DEC,3,5:00
2726,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Luis Pena,Matt Wiman,win,KO/TKO,3,1:14
2727,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Jairzinho Rozenstruik,Allen Crowder,win,KO/TKO,1,0:09
2728,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Molly McCann,Ariane da Silva,win,U-DEC,3,5:00
2729,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,Deron Winn,Eric Spicely,win,U-DEC,3,5:00
2730,UFC 238: Cejudo vs. Moraes,2019-06-08,Henry Cejudo,Marlon Moraes,win,KO/TKO,3,4:51
2731,UFC 238: Cejudo vs. Moraes,2019-06-08,Valentina Shevchenko,Jessica Eye,win,KO/TKO,2,0:26
2732,UFC 238: Cejudo vs. Moraes,2019-06-08,Tony Ferguson,Donald Cerrone,win,KO/TKO,2,5:00
2733,UFC 238: Cejudo vs. Moraes,2019-06-08,Petr Yan,Jimmie Rivera,win,U-DEC,3,5:00
2734,UFC 238: Cejudo vs. Moraes,2019-06-08,Blagoy Ivanov,Tai Tuivasa,win,U-DEC,3,5:00
2735,UFC 238: Cejudo vs. Moraes,2019-06-08,Tatiana Suarez,Nina Nunes,win,U-DEC,3,5:00
2736,UFC 238: Cejudo vs. Moraes,2019-06-08,Aljamain Sterling,Pedro Munhoz,win,U-DEC,3,5:00
2737,UFC 238: Cejudo vs. Moraes,2019-06-08,Alexa Grasso,Karolina Kowalkiewicz,win,U-DEC,3,5:00
2738,UFC 238: Cejudo vs. Moraes,2019-06-08,Calvin Kattar,Ricardo Lamas,win,KO/TKO,1,4:06
2739,UFC 238: Cejudo vs. Moraes,2019-06-08,Yan Xiaonan,Angela Hill,win,U-DEC,3,5:00
2740,UFC 238: Cejudo vs. Moraes,2019-06-08,Darren Stewart,Bevon Lewis,win,U-DEC,3,5:00
2741,UFC 238: Cejudo vs. Moraes,2019-06-08,Eddie Wineland,Grigory Popov,win,KO/TKO,2,4:47
2742,UFC 238: Cejudo vs. Moraes,2019-06-08,Katlyn Cerminara,Joanne Wood,win,U-DEC,3,5:00
2743,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Anthony Smith,Alexander Gustafsson,win,SUB,4,2:38
2744,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Aleksandar Rakic,Jimi Manuwa,win,KO/TKO,1,0:47
2745,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Makwan Amirkhani,Chris Fishgold,win,SUB,2,4:25
2746,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Christos Giagos,Damir Hadzovic,win,U-DEC,3,5:00
2747,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Daniel Teymur,Sung Bin Jo,win,U-DEC,3,5:00
2748,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Sergey Khandozhko,Rostem Akman,win,U-DEC,3,5:00
2749,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Lina Lansberg,Tonya Evinger,win,U-DEC,3,5:00
2750,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Leonardo Santos,Stevie Ray,win,KO/TKO,1,2:17
2751,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Frank Camacho,Nick Hein,win,KO/TKO,2,4:56
2752,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Bea Malecki,Duda Santana,win,SUB,2,1:59
2753,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Devin Clark,Darko Stosic,win,U-DEC,3,5:00
2754,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,Joel Alvarez,Danilo Belluardo,win,KO/TKO,2,2:22
2755,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Rafael Dos Anjos,Kevin Lee,win,SUB,4,3:47
2756,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Ian Heinisch,Antonio Carlos Junior,win,U-DEC,3,5:00
2757,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Felicia Spencer,Megan Anderson,win,SUB,1,3:24
2758,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Vicente Luque,Derrick Krantz,win,KO/TKO,1,3:52
2759,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Charles Oliveira,Nik Lentz,win,KO/TKO,2,2:11
2760,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Davi Ramos,Austin Hubbard,win,U-DEC,3,5:00
2761,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Aspen Ladd,Sijara Eubanks,win,U-DEC,3,5:00
2762,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Desmond Green,Charles Jourdain,win,U-DEC,3,5:00
2763,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Michel Pereira,Danny Roberts,win,KO/TKO,1,1:47
2764,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Grant Dawson,Michael Trizano,win,SUB,2,2:27
2765,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Ed Herman,Patrick Cummins,win,KO/TKO,1,3:39
2766,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Zak Cummings,Trevin Giles,win,SUB,3,4:01
2767,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Julio Arce,Julian Erosa,win,KO/TKO,3,1:49
2768,UFC 237: Namajunas vs. Andrade,2019-05-11,Jessica Andrade,Rose Namajunas,win,KO/TKO,2,2:58
2769,UFC 237: Namajunas vs. Andrade,2019-05-11,Jared Cannonier,Anderson Silva,win,KO/TKO,1,4:47
2770,UFC 237: Namajunas vs. Andrade,2019-05-11,Alexander Volkanovski,Jose Aldo,win,U-DEC,3,5:00
2771,UFC 237: Namajunas vs. Andrade,2019-05-11,Laureano Staropoli,Thiago Alves,win,U-DEC,3,5:00
2772,UFC 237: Namajunas vs. Andrade,2019-05-11,Irene Aldana,Bethe Correia,win,SUB,3,3:24
2773,UFC 237: Namajunas vs. Andrade,2019-05-11,Ryan Spann,Rogerio Nogueira,win,KO/TKO,1,2:07
2774,UFC 237: Namajunas vs. Andrade,2019-05-11,Thiago Moises,Kurt Holobaugh,win,U-DEC,3,5:00
2775,UFC 237: Namajunas vs. Andrade,2019-05-11,Warlley Alves,Sergio Moraes,win,KO/TKO,3,4:13
2776,UFC 237: Namajunas vs. Andrade,2019-05-11,Clay Guida,BJ Penn,win,U-DEC,3,5:00
2777,UFC 237: Namajunas vs. Andrade,2019-05-11,Luana Carolina,Priscila Cachoeira,win,U-DEC,3,5:00
2778,UFC 237: Namajunas vs. Andrade,2019-05-11,Raoni Barcelos,Carlos Huachin,win,KO/TKO,2,4:49
2779,UFC 237: Namajunas vs. Andrade,2019-05-11,Viviane Araujo,Talita Bernardo,win,KO/TKO,3,0:48
2780,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Donald Cerrone,Al Iaquinta,win,U-DEC,5,5:00
2781,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Derek Brunson,Elias Theodorou,win,U-DEC,3,5:00
2782,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Shane Burgos,Cub Swanson,win,S-DEC,3,5:00
2783,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Merab Dvalishvili,Brad Katona,win,U-DEC,3,5:00
2784,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Walt Harris,Serghei Spivac,win,KO/TKO,1,0:50
2785,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Andrew Sanchez,Marc-Andre Barriault,win,U-DEC,3,5:00
2786,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Macy Chiasson,Sarah Moras,win,KO/TKO,2,2:22
2787,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Vince Morales,Aiemann Zahabi,win,U-DEC,3,5:00
2788,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Nordine Taleb,Kyle Prepolec,win,U-DEC,3,5:00
2789,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Matt Sayles,Kyle Nelson,win,SUB,3,3:16
2790,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Arjan Bhullar,Juan Adams,win,U-DEC,3,5:00
2791,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Cole Smith,Mitch Gagnon,win,U-DEC,3,5:00
2792,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Jack Hermansson,Jacare Souza,win,U-DEC,5,5:00
2793,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Greg Hardy,Dmitrii Smoliakov,win,KO/TKO,1,2:15
2794,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Mike Perry,Alex Oliveira,win,U-DEC,3,5:00
2795,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Glover Teixeira,Ion Cutelaba,win,SUB,2,3:37
2796,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Cory Sandhagen,John Lineker,win,S-DEC,3,5:00
2797,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Roosevelt Roberts,Thomas Gifford,win,U-DEC,3,5:00
2798,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Takashi Sato,Ben Saunders,win,KO/TKO,2,1:18
2799,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Augusto Sakai,Andrei Arlovski,win,S-DEC,3,5:00
2800,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Carla Esparza,Virna Jandiroba,win,U-DEC,3,5:00
2801,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Gilbert Burns,Mike Davis,win,SUB,2,4:15
2802,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Jim Miller,Jason Gonzalez,win,SUB,1,2:12
2803,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Angela Hill,Jodie Esquibel,win,U-DEC,3,5:00
2804,UFC Fight Night: Jacare vs. Hermansson,2019-04-27,Dhiego Lima,Court McGee,win,S-DEC,3,5:00
2805,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Alistair Overeem,Aleksei Oleinik,win,KO/TKO,1,4:45
2806,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Islam Makhachev,Arman Tsarukyan,win,U-DEC,3,5:00
2807,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Sergei Pavlovich,Marcelo Golm,win,KO/TKO,1,1:06
2808,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Roxanne Modafferi,Antonina Shevchenko,win,S-DEC,3,5:00
2809,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Krzysztof Jotko,Alen Amedovski,win,U-DEC,3,5:00
2810,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Movsar Evloev,SeungWoo Choi,win,U-DEC,3,5:00
2811,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Sultan Aliev,Keita Nakamura,win,U-DEC,3,5:00
2812,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Alexander Yakovlev,Alex Da Silva,win,SUB,2,3:10
2813,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Shamil Abdurakhimov,Marcin Tybura,win,KO/TKO,2,3:15
2814,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Michal Oleksiejczuk,Gadzhimurad Antigulov,win,KO/TKO,1,0:44
2815,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,Magomed Mustafaev,Rafael Fiziev,win,KO/TKO,1,1:26
2816,UFC 236: Holloway vs. Poirier 2,2019-04-13,Dustin Poirier,Max Holloway,win,U-DEC,5,5:00
2817,UFC 236: Holloway vs. Poirier 2,2019-04-13,Israel Adesanya,Kelvin Gastelum,win,U-DEC,5,5:00
2818,UFC 236: Holloway vs. Poirier 2,2019-04-13,Khalil Rountree Jr.,Eryk Anders,win,U-DEC,3,5:00
2819,UFC 236: Holloway vs. Poirier 2,2019-04-13,Dwight Grant,Alan Jouban,win,S-DEC,3,5:00
2820,UFC 236: Holloway vs. Poirier 2,2019-04-13,Nikita Krylov,Ovince Saint Preux,win,SUB,2,2:30
2821,UFC 236: Holloway vs. Poirier 2,2019-04-13,Matt Frevola,Jalin Turner,win,U-DEC,3,5:00
2822,UFC 236: Holloway vs. Poirier 2,2019-04-13,Alexandre Pantoja,Wilson Reis,win,KO/TKO,1,2:58
2823,UFC 236: Holloway vs. Poirier 2,2019-04-13,Max Griffin,Zelim Imadaev,win,M-DEC,3,5:00
2824,UFC 236: Holloway vs. Poirier 2,2019-04-13,Khalid Taha,Boston Salmon,win,KO/TKO,1,0:25
2825,UFC 236: Holloway vs. Poirier 2,2019-04-13,Belal Muhammad,Curtis Millender,win,U-DEC,3,5:00
2826,UFC 236: Holloway vs. Poirier 2,2019-04-13,Montel Jackson,Andre Soukhamthath,win,U-DEC,3,5:00
2827,UFC 236: Holloway vs. Poirier 2,2019-04-13,Poliana Botelho,Lauren Mueller,win,U-DEC,3,5:00
2828,UFC 236: Holloway vs. Poirier 2,2019-04-13,Brandon Davis,Randy Costa,win,SUB,2,1:12
